heure,timestamp,ax(g),ay(g),az(g),gx(deg/s),gy(deg/s),gz(deg/s),roll(deg),pitch(deg),yaw(deg)
14:22:03.617,557.241179,-0.1611,0.0439,0.8857,14.2212,-37.2314,9.9487,2.3291,3.7354,-169.4476
14:22:03.716,557.341068,0.1523,-0.1494,1.2256,15.1978,17.2729,8.6060,1.9226,2.7905,-167.6074
14:22:03.816,557.441016,-0.1934,0.1064,0.8618,-5.7373,9.9487,-3.1128,2.7411,1.8567,-167.5964
14:22:03.916,557.540996,-0.2510,0.0967,0.9902,7.8735,-21.7896,2.0142,2.7850,2.7631,-167.6569
14:22:04.016,557.640939,0.0854,0.1147,1.0752,-8.7280,11.4746,-4.2114,2.3456,3.5211,-167.7338
14:22:04.116,557.740878,-0.0933,0.2290,0.9053,-10.3760,0.7935,-26.0620,2.4335,3.7134,-167.9700
14:22:04.216,557.840857,-0.1646,0.1616,0.9819,-13.9771,-21.1182,2.1362,2.8455,3.0597,-167.8491
14:22:04.316,557.940794,-0.0728,0.1177,1.0908,0.8545,-19.5312,1.5869,2.9663,3.4497,-167.6898
14:22:04.416,558.040722,0.1587,0.0312,1.2212,-5.7983,14.7095,-3.4180,2.6147,3.3179,-167.9370
14:22:04.516,558.140736,-0.0293,0.1260,0.9634,-13.8550,12.3291,-2.0142,3.0322,2.4335,-167.9645
14:22:04.616,558.240673,-0.0742,0.0542,1.0132,8.6670,-21.2402,16.2354,3.2190,2.5433,-166.9537
14:22:04.716,558.340604,0.1885,0.0176,1.2466,-7.6904,17.5781,-13.7329,3.0927,2.8949,-167.2449
14:22:04.816,558.440543,-0.1016,0.1079,0.9014,-5.7983,-1.8921,-7.3242,4.4714,1.9116,-166.9537
14:22:04.916,558.540488,-0.1274,0.1050,1.0996,9.4604,-2.9907,6.8970,4.4330,2.4884,-166.6022
14:22:05.016,558.640472,0.1826,0.0200,1.0762,-18.2495,12.5732,-24.7803,4.0210,2.4170,-167.1460
14:22:05.116,558.740434,-0.1284,0.0659,0.9966,-8.1787,-6.7139,-7.0190,4.3451,2.2906,-167.5909
14:22:05.216,558.840378,-0.1030,0.0444,1.0356,12.0239,-15.2588,-0.7324,4.5209,2.9938,-168.4644
14:22:05.316,558.940369,0.1084,-0.0322,1.1372,6.5308,16.9678,-6.2256,4.2627,3.5211,-169.0521
14:22:05.416,559.040354,-0.0776,0.0039,0.8999,2.6245,-6.0425,-1.6479,3.9551,2.9773,-169.5410
14:22:05.516,559.140397,-0.0400,0.1201,0.9395,-23.5596,-25.8789,-0.0610,3.8507,2.0105,-169.6674
14:22:05.616,559.240281,-0.0737,0.0293,1.1338,10.3149,-22.9492,-2.0142,3.9331,3.3838,-169.6179
14:22:05.716,559.340173,0.1592,-0.0195,1.4102,8.6060,35.2173,-14.5874,2.8564,4.5593,-170.3595
14:22:05.815,559.440101,0.0684,0.0215,0.9111,-13.5498,36.6211,-8.0566,2.4719,3.4991,-170.0409
14:22:05.915,559.540085,-0.2402,0.0630,0.9590,0.6714,-11.5967,-0.2441,2.6038,3.7134,-170.1947
14:22:06.015,559.639991,0.0430,-0.0205,1.0737,-2.5024,4.2114,-10.3760,2.1918,3.8287,-170.7660
14:22:06.115,559.739923,-0.0684,0.0391,1.0908,0.7324,-3.0518,-12.4512,2.0380,4.2902,-171.6888
14:22:06.215,559.839882,0.0063,-0.0503,1.0269,-0.4272,1.3428,-4.5166,1.8512,4.1858,-172.7106
14:22:06.315,559.939826,-0.1040,-0.0552,1.1323,7.3853,-0.9766,-5.3101,1.5820,4.6307,-173.5126
14:22:06.415,560.039817,-0.0991,-0.0210,1.0308,-7.2632,-4.6997,0.4883,1.4667,4.7131,-173.9575
14:22:06.515,560.139784,-0.1997,0.0117,1.0098,5.3711,-13.1836,-1.4038,1.5765,5.1251,-174.5453
14:22:06.615,560.239758,-0.0923,-0.1187,1.0557,23.1323,-11.1084,-1.2817,1.1261,5.3503,-174.8749
14:22:06.715,560.339638,0.0122,-0.1006,1.1162,13.0005,4.2725,-1.8311,0.9833,5.3613,-175.2374
14:22:06.815,560.439575,0.0234,-0.1055,1.1792,-10.9253,16.2354,-7.3242,1.1316,4.8944,-175.7318
14:22:06.915,560.539497,-0.1235,-0.0767,0.8188,-8.9111,-5.9204,-1.6479,1.7468,4.9054,-176.3141
14:22:07.015,560.639472,-0.1709,-0.2124,0.9419,14.8926,-23.2544,-3.1128,1.7853,5.1086,-177.4622
14:22:07.115,560.739415,-0.0776,-0.3184,1.0156,7.1411,-1.8921,-14.7095,1.6919,4.8834,-178.9288
14:22:07.215,560.839365,-0.3042,-0.3335,1.0952,12.2070,-10.6201,-13.9160,1.4447,4.6747,179.4232
14:22:07.315,560.939289,-0.1484,-0.5308,1.2769,14.2822,-5.3101,-25.1465,0.6921,4.1473,177.8357
14:22:07.415,561.039296,0.1064,-0.4844,0.9922,-7.6294,-4.2114,-21.1792,0.0769,3.3563,175.8582
14:22:07.515,561.139270,0.0444,-0.3774,0.9526,-7.8125,0.1221,-23.0713,-0.6592,2.8345,173.4357
14:22:07.615,561.239166,0.0918,-0.5288,1.1074,1.4648,-9.3384,-28.0762,-1.7249,2.6697,170.8813
14:22:07.714,561.339099,0.2026,-0.5996,1.1992,-1.0376,-4.6997,-26.4893,-2.8784,2.2852,168.5522
14:22:07.814,561.438999,0.1377,-0.5171,0.8921,0.0610,20.0195,-22.4609,-4.0704,1.5491,166.4648
14:22:07.914,561.538940,-0.2988,-0.7378,1.2061,9.5215,0.2441,-32.6538,-5.0482,1.3348,163.5974
14:22:08.014,561.638922,0.5068,-0.6079,1.1758,-16.5405,10.0098,-33.7524,-6.2567,1.4172,161.9989
14:22:08.114,561.738853,0.0039,-0.5249,1.0845,-5.5542,11.5967,-18.7378,-7.0367,0.1868,159.1260
14:22:08.214,561.838784,0.0073,-0.5278,1.0039,13.6108,-7.2632,-17.3950,-8.1628,-0.3186,157.2968
14:22:08.314,561.938715,-0.0605,-0.4575,0.9653,7.1411,-26.1841,-18.3716,-8.8715,-0.9393,155.4565
14:22:08.414,562.038963,0.0654,-0.6616,1.3394,7.6294,-9.3384,-31.8604,-9.6185,-1.4117,153.4296
14:22:08.514,562.138688,-0.0645,-0.6230,0.9419,2.9297,4.2725,-19.9585,-9.8767,-2.3291,151.2213
14:22:08.614,562.238617,-0.1001,-0.7139,1.1968,6.8970,-21.3013,-39.9780,-10.3107,-3.0048,148.5077
14:22:08.714,562.338521,0.3286,-0.6494,0.9292,-1.4648,11.8408,-26.1230,-11.0248,-3.2245,146.2115
14:22:08.814,562.438450,-0.2988,-0.6035,1.0415,11.5356,-25.3296,-26.9775,-10.7172,-4.3835,142.7563
14:22:08.914,562.538361,-0.1523,-0.6367,1.1362,18.7988,-19.7754,-25.2686,-11.2390,-4.4055,140.3284
14:22:09.014,562.638371,-0.0938,-0.8853,1.5991,17.7002,6.3477,-39.0015,-11.4587,-5.2570,137.7521
14:22:09.114,562.738293,0.3101,-0.6250,0.9897,-2.0142,-2.8076,-22.0337,-11.6675,-5.6689,136.1426
14:22:09.214,562.838247,0.1313,-0.8794,1.8340,3.6011,20.3247,-50.2319,-11.5192,-6.1908,133.3740
14:22:09.314,562.938181,-0.0693,-0.4614,0.7900,-13.1836,16.7847,-11.2915,-11.8213,-7.8607,130.7098
14:22:09.414,563.038117,-0.0854,-1.1626,1.7231,54.7485,-9.2773,-68.2983,-11.8048,-7.3224,127.5842
14:22:09.513,563.138123,-0.4849,-0.8076,1.0229,-5.9204,14.8926,-18.3105,-12.3651,-8.8824,123.8434
14:22:09.613,563.238090,-0.3550,-0.7275,0.9878,17.6392,-33.5083,-44.5557,-11.9147,-10.5249,120.2179
14:22:09.713,563.337977,-0.4053,-0.8594,1.3213,-0.7935,-27.8931,-38.2080,-11.6235,-10.8215,116.8945
14:22:09.813,563.437925,0.3096,-0.7231,1.2119,5.9204,-32.4707,-44.3115,-12.1674,-11.7993,114.1534
14:22:09.913,563.537864,-0.2319,-0.9058,1.1763,2.6245,2.1973,-15.7471,-12.2662,-11.8048,111.8848
14:22:10.013,563.637805,-0.2705,-0.8154,1.3271,3.7842,-20.8130,-48.0957,-12.2607,-13.3868,108.3197
14:22:10.113,563.737763,-0.1543,-1.1460,1.6592,25.5127,-2.5024,-47.2412,-12.4695,-13.0353,106.2213
14:22:10.213,563.837722,-0.2871,-0.6826,1.2578,-3.6011,-4.5166,-30.5176,-12.1619,-15.0458,103.0463
14:22:10.313,563.937673,-0.2007,-1.1138,1.6782,40.6494,24.2920,-53.4668,-12.3651,-14.1779,100.3986
14:22:10.413,564.037605,-0.4043,-1.1030,1.5576,14.0381,1.3428,-54.6875,-11.6730,-16.8365,95.8557
14:22:10.513,564.137597,0.1777,-0.7207,0.9648,-0.5493,-6.0425,-33.9355,-11.5686,-17.1936,93.4442
14:22:10.613,564.237542,-0.2148,-0.8892,1.3091,16.2964,-6.1646,-40.7715,-11.0083,-18.2867,89.7144
14:22:10.713,564.337446,-0.0581,-0.8608,1.3267,-19.2261,-11.0474,-30.4565,-10.3656,-19.1327,86.5228
14:22:10.813,564.437434,0.4214,-0.7852,1.4292,-10.3149,9.5825,-38.6963,-10.7391,-19.3909,84.5343
14:22:10.913,564.537339,-0.1196,-0.7192,1.2759,-6.3477,5.4321,-16.7847,-10.8325,-19.9017,82.5842
14:22:11.013,564.637270,-0.3223,-0.6929,1.1929,14.0991,-20.3247,-36.6821,-11.2885,-20.7422,80.2441
14:22:11.113,564.737208,0.1299,-0.8271,1.4858,1.8311,36.8652,-45.4712,-11.6235,-21.0168,78.3820
14:22:11.213,564.837181,0.2778,-0.6992,1.3066,-19.5923,8.5449,-44.8608,-10.5963,-22.2144,74.9707
14:22:11.312,564.937085,0.3076,-0.6816,1.4224,-14.5874,20.4468,-45.6543,-9.7174,-22.3022,71.2134
14:22:11.412,565.037101,0.0474,-0.6284,1.0547,-13.2446,8.7280,-50.7812,-9.1406,-23.8074,67.0166
14:22:11.512,565.137022,0.4556,-0.7456,1.2725,-20.1416,-4.2114,-56.1523,-8.6957,-23.2910,63.3582
14:22:11.612,565.236982,-0.0884,-0.5615,0.9219,-8.4839,8.9111,-28.5645,-8.4869,-24.2029,60.1831
14:22:11.712,565.336871,0.3579,-0.5522,0.9756,-19.5923,-2.7466,-28.8086,-7.9816,-23.3075,57.7002
14:22:11.812,565.436808,-0.2642,-0.4727,0.8760,25.2075,-19.2871,-8.3618,-8.3551,-23.5986,55.6567
14:22:11.912,565.536752,0.3174,-0.5049,1.1362,-26.9165,11.0474,-40.7715,-10.3986,-21.8573,54.9921
14:22:12.012,565.636680,-0.3159,-0.4614,1.0322,0.6714,-19.8364,-1.4038,-9.6021,-22.7417,52.4158
14:22:12.112,565.736623,0.0869,-0.4082,1.2314,-12.0850,-14.9536,-37.2314,-10.0964,-22.3901,50.6635
14:22:12.212,565.836579,-0.1260,-0.4844,1.0229,-0.6714,1.8311,0.3662,-9.5251,-22.2253,49.5483
14:22:12.312,565.936505,-0.5986,-0.2539,0.8403,24.6582,-9.3384,0.2441,-9.5032,-22.0111,47.4225
14:22:12.412,566.036489,-0.0435,-0.5820,1.6587,-3.0518,27.6489,-62.1948,-10.1569,-20.1050,46.2250
14:22:12.512,566.136461,-0.4839,-0.2544,1.0938,-2.8687,50.8423,-2.5024,-10.0580,-19.9402,45.4944
14:22:12.612,566.236436,-0.5879,-0.0469,0.6382,30.7617,-7.4463,-0.3052,-10.2283,-19.2371,44.8517
14:22:12.712,566.336371,-0.4824,0.3457,0.8633,-2.2583,-3.2349,-5.3101,-12.7112,-17.0892,45.9778
14:22:12.812,566.436309,-0.3560,0.4819,0.7510,11.5967,-44.0063,31.7993,-11.7279,-15.4578,46.8182
14:22:12.912,566.536241,0.1597,0.2671,1.1255,15.5029,24.1699,31.4941,-11.2885,-13.6230,49.8999
14:22:13.012,566.636194,-0.1396,0.4658,0.9072,-14.6484,11.9629,-5.6763,-9.8328,-12.8101,50.9875
14:22:13.112,566.736299,-0.0195,0.5073,1.3472,-1.2207,32.7148,15.9912,-9.8383,-10.0525,52.2400
14:22:13.211,566.836110,-0.4233,0.3896,0.8081,16.3574,-8.6060,-0.4272,-7.0532,-9.3878,52.7234
14:22:13.311,566.935986,0.1387,0.4243,1.4463,5.0659,85.0830,10.7422,-8.2233,-6.8994,54.6954
14:22:13.411,567.035924,0.1611,0.3228,0.4526,-44.9219,-5.9814,27.0996,-5.2240,-8.6792,55.2118
14:22:13.511,567.135919,-0.4321,0.0220,0.8965,14.1602,-25.0244,-3.0518,-2.4994,-5.7129,55.7227
14:22:13.611,567.235840,0.2354,0.5166,1.3408,14.7095,50.2319,2.8076,-4.4714,-3.6584,55.8160
14:22:13.711,567.335758,0.1172,-0.0557,0.7876,1.4038,0.0000,7.6904,-3.5925,-3.7354,56.7993
14:22:13.811,567.435700,-0.3086,0.0669,0.9189,-12.6343,18.2495,8.9111,-1.7468,-3.4662,57.4310
14:22:13.911,567.535636,0.1094,0.2432,0.8760,9.2163,-17.4561,5.6152,-2.1313,-2.4939,58.2330
14:22:14.011,567.635570,-0.2573,0.0400,1.0571,-4.1504,11.8408,3.7842,-1.8896,-1.0052,58.8263
14:22:14.111,567.735511,-0.0317,0.0303,1.0337,9.6436,2.3193,3.4790,-0.9393,-1.0492,59.4910
14:22:14.211,567.835483,0.0190,0.0146,1.1133,-18.2495,43.7622,-19.6533,-1.6809,-0.7910,59.1779
14:22:14.311,567.935391,-0.3369,0.0044,0.7603,10.9253,-19.4092,-10.1929,-0.3351,-1.0931,59.6118
14:22:14.411,568.035650,-0.0742,-0.0698,0.9644,21.5454,-22.4609,14.0991,-0.1428,-0.8240,60.2600
14:22:14.511,568.135378,-0.1904,0.1045,0.8979,13.9771,-0.9155,-0.1221,-0.0604,-0.6592,59.8590
14:22:14.611,568.235298,0.1279,0.0469,1.1611,-13.7329,45.4102,-4.5776,-0.1703,-0.6812,59.6503
14:22:14.711,568.335213,-0.0957,0.1279,0.9619,-6.1646,-1.2207,-1.2817,0.1483,-1.1536,58.6560
14:22:14.811,568.435145,-0.0098,-0.1689,1.1411,-13.8550,21.1792,24.1089,0.0934,-0.7581,61.0236
14:22:14.910,568.535083,-0.2808,0.0332,0.8877,20.9961,-20.8740,7.0801,1.1261,-0.6372,62.1552
14:22:15.010,568.635016,0.2485,0.1333,1.4512,-11.0474,58.9600,14.6484,0.0439,1.0272,62.7924
14:22:15.110,568.734958,-0.1470,0.1226,0.8882,-28.6255,43.3350,17.3950,1.0602,-0.8624,64.4019
14:22:15.210,568.834917,-0.1416,0.0972,0.9829,14.5874,-68.1152,-0.9155,1.9336,-0.7526,65.9180
14:22:15.310,568.934831,0.1284,-0.1450,0.8379,21.0571,-32.0435,-0.5493,3.3563,-0.4120,65.6818
14:22:15.410,569.034835,-0.0972,-0.0435,1.2256,-3.3569,39.9170,2.2583,2.1808,1.7798,64.5227
14:22:15.510,569.134813,-0.0024,0.1255,0.7783,-14.3433,32.1045,-27.3438,2.1094,0.5988,63.7482
14:22:15.610,569.234712,-0.1890,0.0464,0.9111,-3.4180,-16.9067,-4.0894,1.9336,1.0712,63.7427
14:22:15.710,569.334663,-0.1787,0.0811,0.7578,9.1553,-44.5557,7.9346,2.6312,1.4172,63.9624
14:22:15.810,569.434611,0.0972,-0.0361,1.1143,23.5596,-4.0894,30.5786,1.9391,3.2849,64.5007
14:22:15.910,569.534507,-0.1499,0.0010,0.8706,-17.3950,11.1694,10.9863,1.6589,2.2467,64.6216
14:22:16.010,569.634512,-0.2603,0.0654,0.8550,8.1787,-36.8652,1.7090,2.1478,1.8622,64.9182
14:22:16.110,569.734400,0.0522,0.0181,1.2188,18.6157,-8.6670,13.3667,1.4392,2.9004,64.9786
14:22:16.210,569.834379,-0.0991,0.0747,0.9341,-23.1934,35.2783,-1.8311,1.3403,2.1588,64.3250
14:22:16.310,569.934314,-0.1182,0.0854,0.9307,-12.8174,13.7939,-7.2632,1.5985,1.6370,64.4403
14:22:16.410,570.034258,0.0601,0.0742,1.0454,-3.1128,-4.3945,-5.3711,1.3458,2.2192,64.4348
14:22:16.510,570.134220,0.1948,0.0430,1.2324,-18.4326,9.5215,-21.5454,1.1261,2.4829,64.1602
14:22:16.610,570.234143,-0.2700,-0.0044,0.5664,-8.4839,-68.5425,1.6479,3.3124,0.9393,64.9567
14:22:16.709,570.334101,-0.0415,-0.0801,1.3760,61.6455,-38.7573,36.0107,0.7965,4.9438,64.0283
14:22:16.809,570.434019,0.2168,-0.0693,0.9062,-26.5503,69.7632,8.5449,1.5326,1.5985,63.2483
14:22:16.909,570.533961,-0.5073,0.0635,0.6040,14.6484,-63.5986,-19.8975,2.2302,1.8622,63.7921
14:22:17.009,570.633879,-0.0322,0.0098,1.2051,3.6621,-19.3481,22.0947,1.3733,3.4937,63.1219
14:22:17.109,570.733869,-0.0410,-0.0039,0.7700,12.2681,-31.3721,8.2397,2.8510,2.0050,63.6438
14:22:17.209,570.833755,0.2637,0.0503,1.2715,-11.3525,30.4565,-24.8413,2.3566,1.8896,63.6823
14:22:17.309,570.933698,-0.0903,0.0776,0.7539,-5.4321,0.5493,-7.2632,3.4717,0.7306,63.3527
14:22:17.409,571.033659,-0.0684,0.0518,1.0972,5.1270,-28.9307,10.0098,2.9828,2.3730,62.9791
14:22:17.509,571.133659,0.2290,0.0645,1.0649,-1.4648,-0.4272,-6.7749,2.8894,2.2632,63.1219
14:22:17.609,571.233574,-0.1313,0.0107,1.0645,-12.2681,33.7524,-3.4790,2.8510,2.0325,63.2648
14:22:17.709,571.333492,-0.5757,0.1123,0.7764,-3.2959,9.3994,0.1221,2.6862,2.7301,64.0558
14:22:17.809,571.433462,-0.4980,0.0737,0.8696,5.7983,-9.2773,6.8970,2.6367,5.2130,64.7040
14:22:17.909,571.533414,-0.4194,-0.0298,1.0664,10.0098,-13.1226,1.2207,2.4445,6.5479,65.0610
14:22:18.009,571.633376,-0.5566,-0.0225,0.9951,7.2632,-7.0190,-1.7700,2.5323,7.1576,64.6271
14:22:18.109,571.733289,-0.1401,0.0352,1.0244,2.1973,12.0239,-2.1362,2.1094,7.4817,63.9679
14:22:18.209,571.833226,-0.1924,0.0381,0.9316,-4.5166,-11.6577,-4.1504,2.3566,7.9651,63.8086
14:22:18.309,571.933216,-0.1069,-0.0181,1.0239,-4.5776,1.0986,-8.2397,2.2083,8.2397,63.6768
14:22:18.409,572.033153,-0.2783,0.1421,0.6733,-24.1699,-38.5132,-0.2441,2.5653,8.7067,63.7427
14:22:18.509,572.133150,-0.5801,-0.0762,1.0020,25.1465,-55.6030,6.4087,2.3126,11.1292,63.2977
14:22:18.608,572.233081,0.3872,-0.1890,1.2822,-1.4038,13.5498,-22.9492,0.6317,11.5027,61.3916
14:22:18.708,572.333010,-0.0332,-0.3877,0.9897,-26.5503,7.8735,-38.5132,2.1368,10.1898,61.1389
14:22:18.808,572.432945,-0.4146,-0.4297,0.7793,19.8975,-5.8594,-26.6724,0.2911,10.6293,58.0902
14:22:18.908,572.532876,-0.6729,-0.6450,1.3486,9.4604,11.2915,-50.3540,-1.8237,11.9421,53.5803
14:22:19.008,572.632859,-0.7666,-0.8115,1.3496,60.0586,19.2261,-31.2500,-2.6697,12.1179,50.4437
14:22:19.108,572.732814,-0.5171,-0.9053,1.2070,35.0342,31.2500,-30.2734,-4.6088,11.3214,47.6202
14:22:19.208,572.832734,-0.4434,-0.6147,1.1255,10.4370,-14.3433,-30.0293,-5.9271,10.3107,44.5880
14:22:19.308,572.932665,-0.2319,-0.8843,1.3770,18.3105,4.0283,-49.9268,-7.3718,10.1184,41.5118
14:22:19.408,573.032671,-0.4053,-0.3765,0.8438,-27.2217,-25.5737,-38.4521,-8.9594,6.7511,36.8427
14:22:19.508,573.132635,-0.0522,-1.0093,1.1670,38.5742,9.8267,-43.0298,-9.6130,9.4098,35.0409
14:22:19.608,573.232553,-0.4546,-0.5835,0.7393,25.1465,-43.6401,-37.9028,-10.5249,4.3231,28.8446
14:22:19.708,573.332519,0.1675,-0.7964,1.5103,30.6396,-26.3062,-83.8623,-10.4205,6.6357,25.3839
14:22:19.808,573.432473,-0.3916,-0.7891,0.6973,35.0342,24.9023,2.5635,-12.4915,2.9004,20.8740
14:22:19.908,573.532425,0.0161,-0.9355,1.5635,-0.6104,-25.6348,-86.5479,-11.6949,3.6365,16.9080
14:22:20.008,573.632380,0.0361,-0.7891,0.8784,-6.7139,26.4893,-20.6909,-13.2935,0.7910,13.5846
14:22:20.108,573.732310,-0.3545,-0.9009,1.3164,6.5308,-2.3193,-69.5190,-13.5681,-0.8844,7.1136
14:22:20.208,573.832263,0.2329,-0.8696,0.8398,-4.4556,-21.6675,-67.8101,-14.2383,-2.8839,2.7411
14:22:20.308,573.932342,-0.3613,-0.7202,0.9424,3.1738,-8.7891,-41.9922,-13.6176,-4.9878,-3.8782
14:22:20.408,574.032431,-0.0146,-0.4492,0.8960,10.9863,-67.0776,-66.7114,-13.5077,-6.0370,-8.9648
14:22:20.507,574.132174,-0.4556,-1.1030,1.3145,26.0010,-4.6387,-42.2363,-12.7332,-6.5094,-13.5516
14:22:20.607,574.232088,-0.2578,-0.9194,1.3350,14.2212,-46.6309,-84.2896,-12.5024,-8.9923,-19.3304
14:22:20.707,574.331957,-0.1440,-1.3652,1.6948,32.4707,63.1104,-65.5518,-13.1891,-9.8218,-22.6263
14:22:20.807,574.431952,0.3359,-0.4897,1.0493,-36.0718,-7.7515,-64.3921,-12.0575,-12.8430,-27.4658
14:22:20.907,574.531851,0.0215,-1.1060,0.9727,7.2021,50.9644,-32.4097,-11.4697,-12.5409,-30.5035
14:22:21.007,574.631803,-0.1812,-0.3662,0.9512,-19.4092,-71.9604,-60.7910,-9.8602,-14.5844,-36.9360
14:22:21.107,574.731745,-0.3262,-1.3892,1.4404,28.1372,18.0664,-31.0669,-9.7614,-13.4747,-38.5565
14:22:21.207,574.831744,-0.4839,-0.6680,1.1616,6.5918,-45.9595,-54.6265,-9.5361,-16.2378,-44.5551
14:22:21.307,574.931643,0.0972,-1.1865,1.5640,11.2305,11.6577,-66.2842,-8.6188,-14.5953,-45.9833
14:22:21.407,575.031660,-0.4619,-0.3579,0.5947,2.1973,-44.0674,1.0376,-9.1736,-18.2098,-49.9658
14:22:21.507,575.131593,-0.1099,-0.5317,1.3994,9.2163,-23.0713,-54.4434,-8.9868,-15.5566,-50.7843
14:22:21.607,575.231536,-0.0327,-0.3198,0.7827,29.3579,-17.4561,-12.2070,-9.4482,-17.2540,-52.9156
14:22:21.707,575.331446,-0.1187,-0.2363,1.1914,-1.8311,-27.9541,-40.4663,-8.8440,-15.6885,-54.8383
14:22:21.807,575.431403,-0.2861,-0.5244,1.1885,28.2593,13.4277,-34.7290,-8.3386,-15.4578,-56.8597
14:22:21.907,575.531365,-0.2368,-0.4043,1.2686,21.8506,-27.6489,-34.2407,-7.7014,-15.9192,-59.9304
14:22:22.007,575.631299,0.0195,-0.4438,0.9404,2.6245,1.3428,-40.5273,-7.3828,-16.2433,-62.1222
14:22:22.107,575.731281,0.0674,-0.4346,1.3706,4.5166,10.7422,-32.4097,-6.9324,-15.1392,-64.5667
14:22:22.207,575.831208,0.1880,-0.1509,1.0347,-23.1323,24.5361,-21.4233,-6.5204,-17.0782,-66.9067
14:22:22.307,575.931174,0.3760,-0.2354,1.0649,-29.1748,-8.5449,-46.9971,-5.7074,-15.3094,-68.1042
14:22:22.407,576.031122,-0.0840,-0.0933,0.7939,10.8032,-39.6729,5.3101,-4.7021,-16.8201,-70.8838
14:22:22.506,576.131119,-0.0737,-0.4097,1.3203,13.9771,-22.3999,-55.3589,-4.5264,-14.1504,-73.0811
14:22:22.606,576.231077,-0.0005,-0.5000,0.8911,6.7749,29.6021,-15.6250,-4.4714,-15.4138,-75.2234
14:22:22.706,576.330993,0.1479,-0.2446,1.3057,-16.3574,-15.1978,-35.8887,-4.4440,-14.4305,-77.4316
14:22:22.806,576.430930,-0.1401,-0.2344,0.7822,-7.8735,-10.9253,-12.3291,-4.4000,-15.4028,-79.2224
14:22:22.906,576.530881,0.0063,-0.2056,1.0137,2.5635,-40.2222,-29.7852,-4.0814,-13.5516,-80.9363
14:22:23.006,576.630860,0.0791,-0.1196,1.1084,3.0518,-6.4087,-6.2866,-4.5648,-13.3813,-82.6282
14:22:23.106,576.730764,0.1182,-0.1821,1.0522,-6.5308,-6.8359,-28.2593,-4.2407,-12.9089,-83.6938
14:22:23.206,576.830714,-0.1118,-0.2036,0.9546,2.0752,-11.4746,-3.7842,-4.1858,-12.1454,-84.7156
14:22:23.306,576.930661,-0.2827,-0.3047,1.2612,6.0425,19.2871,-19.1040,-4.2188,-11.4478,-86.6821
14:22:23.406,577.030659,-0.0156,-0.1782,1.0273,-16.5405,24.4141,-28.3813,-4.7516,-11.1511,-88.4399
14:22:23.506,577.130622,0.1411,-0.1660,1.1689,-9.0942,5.6152,-15.5640,-4.2902,-10.6293,-89.1486
14:22:23.606,577.230551,-0.1055,-0.0889,0.9902,3.7842,8.9111,4.2114,-4.1254,-10.3381,-90.4834
14:22:23.706,577.330493,-0.0103,-0.0762,1.0488,4.2114,-9.7656,-19.8364,-4.2462,-9.8438,-91.5875
14:22:23.806,577.430442,-0.2896,-0.1006,1.2168,2.3804,45.3491,-12.5122,-4.3231,-8.4979,-91.4337
14:22:23.906,577.530433,-0.1694,0.1504,0.7769,0.4272,-7.9956,0.3052,-4.2133,-8.8385,-91.6479
14:22:24.006,577.630359,-0.0029,0.1787,1.0747,-12.0850,13.1836,1.7090,-4.4440,-7.8113,-90.5713
14:22:24.106,577.730307,-0.1387,0.1821,0.8740,-6.0425,-18.9209,8.3618,-3.7354,-7.6245,-89.8846
14:22:24.206,577.830260,-0.0273,0.1475,0.9077,-6.5308,-19.6533,9.4604,-3.5706,-6.6083,-89.1760
14:22:24.306,577.930186,0.1045,0.1523,1.1812,-8.9722,1.7090,-0.6714,-3.5211,-6.1633,-89.0057
14:22:24.406,578.030175,-0.1343,0.1416,1.0728,-4.3945,1.9531,-0.0610,-3.1036,-5.7513,-88.9728
14:22:24.506,578.130163,-0.0337,0.1460,1.1436,-2.9907,28.1982,-6.6528,-2.8619,-5.0702,-89.1376
14:22:24.605,578.230103,0.0913,0.2065,1.1167,-14.2212,38.0249,-25.0244,-2.8784,-4.4220,-90.1044
14:22:24.705,578.330009,0.0415,0.1602,0.8569,-3.2959,-3.1128,-7.9956,-1.7963,-4.8120,-89.4562
14:22:24.805,578.429926,-0.3027,0.0962,0.8809,1.8311,-33.8745,13.7329,-1.1316,-3.5376,-89.0662
14:22:24.905,578.529964,-0.1870,0.2544,0.9077,23.0103,-36.6211,20.3857,-0.4175,-2.5818,-89.0442
14:22:25.005,578.629870,-0.1152,0.2539,0.8438,12.5732,4.4556,18.8599,0.0549,-1.4777,-88.2367
14:22:25.105,578.729809,-0.1768,0.3223,0.9521,17.0898,6.6528,20.4468,0.6812,-0.6482,-87.1985
14:22:25.205,578.829778,-0.0762,0.3301,0.8311,-0.3662,-15.2588,9.6436,2.1808,-1.5326,-85.9735
14:22:25.305,578.929691,-0.2935,0.5381,0.9771,14.4653,-28.1372,30.3345,2.5214,-0.1648,-83.2928
14:22:25.405,579.029632,-0.1650,0.5098,0.9526,-4.7607,7.9346,37.4756,3.2794,0.0604,-80.4309
14:22:25.505,579.129652,-0.2031,0.6699,0.9336,-2.6855,1.7700,17.6392,3.8232,-0.6262,-77.7502
14:22:25.605,579.229573,-0.0273,0.7485,1.0015,-23.3765,12.4512,38.8184,4.4495,-0.1483,-75.1740
14:22:25.705,579.329499,-0.1050,0.7710,1.0806,-10.0098,6.5918,39.9780,4.9054,-0.2362,-71.6144
